id_group,time_bin,sum
7455192,2013-01-01 00:00:00,6
7455192,2014-01-01 00:00:00,2
7456562,2013-01-01 00:00:00,30
7456562,2014-01-01 00:00:00,12
7458652,2013-01-01 00:00:00,106
7458652,2014-01-01 00:00:00,50
7459792,2013-01-01 00:00:00,73
7460012,2013-01-01 00:00:00,4
7462882,2013-01-01 00:00:00,290
7462882,2014-01-01 00:00:00,294
7464472,2013-01-01 00:00:00,33
7464472,2014-01-01 00:00:00,49
7467152,2013-01-01 00:00:00,22
7467152,2014-01-01 00:00:00,8
746723,2007-01-01 00:00:00,1
746723,2008-01-01 00:00:00,16
746723,2009-01-01 00:00:00,11
746723,2010-01-01 00:00:00,1
746723,2012-01-01 00:00:00,23
746723,2013-01-01 00:00:00,13
7467842,2013-01-01 00:00:00,604
7467842,2014-01-01 00:00:00,430
7468242,2013-01-01 00:00:00,156
7468242,2014-01-01 00:00:00,178
7471642,2013-01-01 00:00:00,5
7471642,2014-01-01 00:00:00,1
7475372,2013-01-01 00:00:00,441
7478602,2013-01-01 00:00:00,56
7478602,2014-01-01 00:00:00,32
7479642,2013-01-01 00:00:00,9
7480012,2013-01-01 00:00:00,30
7480012,2014-01-01 00:00:00,71
7483962,2013-01-01 00:00:00,51
7493552,2013-01-01 00:00:00,3
7494842,2013-01-01 00:00:00,524
7494842,2014-01-01 00:00:00,942
7495332,2013-01-01 00:00:00,18
7495332,2014-01-01 00:00:00,19
7496532,2013-01-01 00:00:00,4
7496532,2014-01-01 00:00:00,5
749686,2007-01-01 00:00:00,2
749686,2008-01-01 00:00:00,42
749686,2009-01-01 00:00:00,18
749686,2010-01-01 00:00:00,17
7498372,2013-01-01 00:00:00,20
7498372,2014-01-01 00:00:00,6
7498782,2013-01-01 00:00:00,443
7498782,2014-01-01 00:00:00,162
7501282,2013-01-01 00:00:00,152
7501282,2014-01-01 00:00:00,152
7507212,2013-01-01 00:00:00,21
7507562,2013-01-01 00:00:00,195
7507562,2014-01-01 00:00:00,180
7507662,2013-01-01 00:00:00,111
7507662,2014-01-01 00:00:00,99
7509812,2013-01-01 00:00:00,29
7509812,2014-01-01 00:00:00,14
7511462,2013-01-01 00:00:00,58
7511462,2014-01-01 00:00:00,55
7514982,2013-01-01 00:00:00,78
7516822,2013-01-01 00:00:00,56
7516822,2014-01-01 00:00:00,54
751935,2007-01-01 00:00:00,2
751935,2008-01-01 00:00:00,2
751935,2009-01-01 00:00:00,4
751935,2011-01-01 00:00:00,13
751935,2013-01-01 00:00:00,5
751935,2014-01-01 00:00:00,1
7523522,2013-01-01 00:00:00,21
7523522,2014-01-01 00:00:00,15
7524072,2013-01-01 00:00:00,52
7524072,2014-01-01 00:00:00,65
7527282,2013-01-01 00:00:00,137
7527282,2014-01-01 00:00:00,102
7530882,2013-01-01 00:00:00,109
7530882,2014-01-01 00:00:00,231
7530942,2013-01-01 00:00:00,126
7530942,2014-01-01 00:00:00,52
7531622,2013-01-01 00:00:00,22
7532652,2013-01-01 00:00:00,15
7532652,2014-01-01 00:00:00,3
7540672,2013-01-01 00:00:00,73
7540672,2014-01-01 00:00:00,11
754276,2007-01-01 00:00:00,2
754276,2008-01-01 00:00:00,8
754276,2009-01-01 00:00:00,1
754276,2010-01-01 00:00:00,1
754276,2011-01-01 00:00:00,6
754276,2013-01-01 00:00:00,3
7547372,2013-01-01 00:00:00,8
7547612,2013-01-01 00:00:00,20
7550912,2013-01-01 00:00:00,59
7550912,2014-01-01 00:00:00,5
7552682,2013-01-01 00:00:00,55
7552682,2014-01-01 00:00:00,5
755430,2007-01-01 00:00:00,11
755430,2008-01-01 00:00:00,50
755430,2009-01-01 00:00:00,49
755430,2010-01-01 00:00:00,44
755430,2011-01-01 00:00:00,28
755430,2012-01-01 00:00:00,125
755430,2013-01-01 00:00:00,171
755430,2014-01-01 00:00:00,78
755458,2007-01-01 00:00:00,13
755458,2008-01-01 00:00:00,150
755458,2009-01-01 00:00:00,149
755458,2010-01-01 00:00:00,75
755458,2011-01-01 00:00:00,69
755458,2012-01-01 00:00:00,103
755458,2013-01-01 00:00:00,76
755458,2014-01-01 00:00:00,30
7554992,2013-01-01 00:00:00,22
7554992,2014-01-01 00:00:00,42
7555412,2013-01-01 00:00:00,35
7555412,2014-01-01 00:00:00,39
75556,2004-01-01 00:00:00,5
75556,2005-01-01 00:00:00,24
75556,2006-01-01 00:00:00,25
75556,2007-01-01 00:00:00,97
75556,2008-01-01 00:00:00,129
75556,2009-01-01 00:00:00,120
75556,2010-01-01 00:00:00,120
75556,2011-01-01 00:00:00,150
75556,2012-01-01 00:00:00,272
75556,2013-01-01 00:00:00,407
75556,2014-01-01 00:00:00,218
7555942,2013-01-01 00:00:00,35
756158,2007-01-01 00:00:00,69
756158,2008-01-01 00:00:00,287
756158,2009-01-01 00:00:00,154
756158,2010-01-01 00:00:00,76
756158,2011-01-01 00:00:00,21
756158,2014-01-01 00:00:00,2
756167,2007-01-01 00:00:00,1
756167,2008-01-01 00:00:00,7
756167,2009-01-01 00:00:00,8
756167,2010-01-01 00:00:00,10
756167,2011-01-01 00:00:00,19
756167,2012-01-01 00:00:00,17
756167,2013-01-01 00:00:00,17
756167,2014-01-01 00:00:00,29
7563582,2013-01-01 00:00:00,13
7563582,2014-01-01 00:00:00,7
7567542,2013-01-01 00:00:00,143
7567542,2014-01-01 00:00:00,195
7567872,2013-01-01 00:00:00,124
7567872,2014-01-01 00:00:00,152
7568732,2013-01-01 00:00:00,8
7568732,2014-01-01 00:00:00,4
7569362,2013-01-01 00:00:00,199
7569362,2014-01-01 00:00:00,126
7571882,2013-01-01 00:00:00,47
7571882,2014-01-01 00:00:00,35
7574182,2013-01-01 00:00:00,30
7577772,2013-01-01 00:00:00,91
7577772,2014-01-01 00:00:00,59
757904,2007-01-01 00:00:00,6
757904,2008-01-01 00:00:00,26
757904,2009-01-01 00:00:00,8
757904,2010-01-01 00:00:00,17
757904,2011-01-01 00:00:00,39
757904,2012-01-01 00:00:00,76
757904,2013-01-01 00:00:00,79
757904,2014-01-01 00:00:00,66
7584722,2013-01-01 00:00:00,82
7584722,2014-01-01 00:00:00,59
7587332,2013-01-01 00:00:00,396
7587332,2014-01-01 00:00:00,742
7587522,2013-01-01 00:00:00,214
7587522,2014-01-01 00:00:00,199
7587942,2013-01-01 00:00:00,15
7587942,2014-01-01 00:00:00,3
7588022,2013-01-01 00:00:00,25
7588022,2014-01-01 00:00:00,3
7589112,2013-01-01 00:00:00,95
7590802,2013-01-01 00:00:00,66
7590802,2014-01-01 00:00:00,49
7593932,2013-01-01 00:00:00,15
7593932,2014-01-01 00:00:00,6
7595362,2013-01-01 00:00:00,54
7599992,2013-01-01 00:00:00,160
7599992,2014-01-01 00:00:00,101
760027,2007-01-01 00:00:00,16
760027,2008-01-01 00:00:00,124
760027,2009-01-01 00:00:00,142
760027,2010-01-01 00:00:00,130
760027,2011-01-01 00:00:00,209
760027,2012-01-01 00:00:00,303
760027,2013-01-01 00:00:00,349
760027,2014-01-01 00:00:00,316
7601332,2013-01-01 00:00:00,152
7601332,2014-01-01 00:00:00,131
7604892,2013-01-01 00:00:00,12
7605382,2013-01-01 00:00:00,50
7607782,2013-01-01 00:00:00,211
7607782,2014-01-01 00:00:00,228
7608432,2013-01-01 00:00:00,133
7608432,2014-01-01 00:00:00,82
7609592,2013-01-01 00:00:00,19
7610772,2013-01-01 00:00:00,48
7610772,2014-01-01 00:00:00,10
7612422,2013-01-01 00:00:00,164
7612422,2014-01-01 00:00:00,27
7612532,2013-01-01 00:00:00,10
761268,2011-01-01 00:00:00,6
761268,2013-01-01 00:00:00,7
761268,2014-01-01 00:00:00,3
7616062,2013-01-01 00:00:00,54
7616242,2013-01-01 00:00:00,80
7616242,2014-01-01 00:00:00,91
7619862,2013-01-01 00:00:00,523
7619862,2014-01-01 00:00:00,528
762172,2007-01-01 00:00:00,3
762172,2008-01-01 00:00:00,24
762172,2009-01-01 00:00:00,48
762172,2010-01-01 00:00:00,32
762172,2011-01-01 00:00:00,38
7621772,2013-01-01 00:00:00,172
7621772,2014-01-01 00:00:00,226
7626962,2013-01-01 00:00:00,102
7626962,2014-01-01 00:00:00,20
7631552,2013-01-01 00:00:00,455
7631552,2014-01-01 00:00:00,760
7634302,2013-01-01 00:00:00,371
7634302,2014-01-01 00:00:00,367
7635922,2013-01-01 00:00:00,148
7635922,2014-01-01 00:00:00,211
7637442,2013-01-01 00:00:00,259
7637442,2014-01-01 00:00:00,182
7638082,2013-01-01 00:00:00,5
7638082,2014-01-01 00:00:00,3
7638412,2013-01-01 00:00:00,80
7638412,2014-01-01 00:00:00,268
7643052,2013-01-01 00:00:00,2
7645202,2013-01-01 00:00:00,62
7645202,2014-01-01 00:00:00,54
7646792,2013-01-01 00:00:00,117
7646792,2014-01-01 00:00:00,149
7649092,2013-01-01 00:00:00,59
7649092,2014-01-01 00:00:00,73
7656402,2013-01-01 00:00:00,159
7656402,2014-01-01 00:00:00,86
7657862,2013-01-01 00:00:00,116
7657862,2014-01-01 00:00:00,46
7659072,2013-01-01 00:00:00,116
7659072,2014-01-01 00:00:00,87
7659132,2013-01-01 00:00:00,6
7659132,2014-01-01 00:00:00,5
7659502,2013-01-01 00:00:00,54
7659502,2014-01-01 00:00:00,3
7661752,2013-01-01 00:00:00,52
7661752,2014-01-01 00:00:00,23
7662972,2013-01-01 00:00:00,13
7662972,2014-01-01 00:00:00,38
7663212,2013-01-01 00:00:00,225
7663212,2014-01-01 00:00:00,108
76666,2005-01-01 00:00:00,49
76666,2006-01-01 00:00:00,238
76666,2007-01-01 00:00:00,202
76666,2008-01-01 00:00:00,123
76666,2009-01-01 00:00:00,191
76666,2010-01-01 00:00:00,31
76666,2011-01-01 00:00:00,9
76666,2012-01-01 00:00:00,8
7669982,2013-01-01 00:00:00,4
7671172,2013-01-01 00:00:00,62
7671172,2014-01-01 00:00:00,84
7671712,2014-01-01 00:00:00,76
76731,2005-01-01 00:00:00,12
76731,2006-01-01 00:00:00,99
76731,2007-01-01 00:00:00,224
76731,2008-01-01 00:00:00,100
76731,2009-01-01 00:00:00,8
76731,2010-01-01 00:00:00,9
76731,2011-01-01 00:00:00,19
76731,2012-01-01 00:00:00,1
76731,2013-01-01 00:00:00,51
76731,2014-01-01 00:00:00,16
7675482,2013-01-01 00:00:00,3
76809,2004-01-01 00:00:00,1
76809,2005-01-01 00:00:00,7
76809,2006-01-01 00:00:00,16
76809,2007-01-01 00:00:00,28
76809,2008-01-01 00:00:00,17
76809,2009-01-01 00:00:00,16
7683952,2013-01-01 00:00:00,93
7683952,2014-01-01 00:00:00,24
7684552,2013-01-01 00:00:00,8
7684552,2014-01-01 00:00:00,4
7692952,2013-01-01 00:00:00,103
7692952,2014-01-01 00:00:00,85
7698942,2013-01-01 00:00:00,15
7698942,2014-01-01 00:00:00,1
7700632,2013-01-01 00:00:00,37
7704812,2013-01-01 00:00:00,1821
7704812,2014-01-01 00:00:00,1419
7706492,2013-01-01 00:00:00,63
7706492,2014-01-01 00:00:00,18
7706952,2013-01-01 00:00:00,58
7706952,2014-01-01 00:00:00,2
7711332,2013-01-01 00:00:00,9
7711332,2014-01-01 00:00:00,15
7711562,2013-01-01 00:00:00,8
7712322,2013-01-01 00:00:00,63
7712322,2014-01-01 00:00:00,4
7713172,2013-01-01 00:00:00,2
7713172,2014-01-01 00:00:00,24
7715652,2013-01-01 00:00:00,91
7715652,2014-01-01 00:00:00,203
771777,2007-01-01 00:00:00,3
771777,2008-01-01 00:00:00,57
771777,2009-01-01 00:00:00,107
771777,2010-01-01 00:00:00,93
771777,2011-01-01 00:00:00,236
771777,2012-01-01 00:00:00,290
771777,2013-01-01 00:00:00,276
771777,2014-01-01 00:00:00,237
7719862,2013-01-01 00:00:00,129
7719862,2014-01-01 00:00:00,15
7721582,2013-01-01 00:00:00,37
7722052,2013-01-01 00:00:00,72
7722052,2014-01-01 00:00:00,73
7725852,2013-01-01 00:00:00,264
7725852,2014-01-01 00:00:00,267
7726172,2013-01-01 00:00:00,302
7726172,2014-01-01 00:00:00,86
7727432,2013-01-01 00:00:00,29
7731022,2013-01-01 00:00:00,2
7731022,2014-01-01 00:00:00,2
7735742,2013-01-01 00:00:00,34
7735742,2014-01-01 00:00:00,8
7738462,2013-01-01 00:00:00,25
7743282,2013-01-01 00:00:00,17
7746352,2013-01-01 00:00:00,1
7746352,2014-01-01 00:00:00,4
774907,2007-01-01 00:00:00,6
774907,2008-01-01 00:00:00,79
774907,2009-01-01 00:00:00,75
774907,2010-01-01 00:00:00,133
774907,2011-01-01 00:00:00,87
774907,2012-01-01 00:00:00,190
774907,2013-01-01 00:00:00,152
774907,2014-01-01 00:00:00,177
7749322,2013-01-01 00:00:00,1
7754082,2013-01-01 00:00:00,75
7754082,2014-01-01 00:00:00,133
7765542,2013-01-01 00:00:00,122
7765542,2014-01-01 00:00:00,36
7765932,2013-01-01 00:00:00,125
7765932,2014-01-01 00:00:00,147
7772232,2013-01-01 00:00:00,13
7772232,2014-01-01 00:00:00,3
7774012,2013-01-01 00:00:00,18
777589,2007-01-01 00:00:00,22
777589,2008-01-01 00:00:00,241
777589,2009-01-01 00:00:00,187
777589,2010-01-01 00:00:00,251
777589,2011-01-01 00:00:00,182
777589,2012-01-01 00:00:00,235
777589,2013-01-01 00:00:00,259
777589,2014-01-01 00:00:00,186
7776862,2014-01-01 00:00:00,14
7783452,2013-01-01 00:00:00,506
7783452,2014-01-01 00:00:00,167
7784042,2013-01-01 00:00:00,55
7791872,2013-01-01 00:00:00,23
7791872,2014-01-01 00:00:00,3
7792372,2013-01-01 00:00:00,48
7792372,2014-01-01 00:00:00,43
7799012,2013-01-01 00:00:00,129
7799012,2014-01-01 00:00:00,95
7803822,2013-01-01 00:00:00,2119
7803822,2014-01-01 00:00:00,3124
7807552,2013-01-01 00:00:00,171
7807552,2014-01-01 00:00:00,144
7808212,2013-01-01 00:00:00,111
7808212,2014-01-01 00:00:00,260
7808652,2013-01-01 00:00:00,6
7815092,2013-01-01 00:00:00,0
7816822,2013-01-01 00:00:00,11
7816822,2014-01-01 00:00:00,37
7818392,2013-01-01 00:00:00,46
7818392,2014-01-01 00:00:00,34
782256,2007-01-01 00:00:00,1
782256,2008-01-01 00:00:00,2
782256,2009-01-01 00:00:00,3
782256,2010-01-01 00:00:00,19
782256,2011-01-01 00:00:00,59
782256,2012-01-01 00:00:00,255
782256,2013-01-01 00:00:00,155
782256,2014-01-01 00:00:00,13
7829672,2013-01-01 00:00:00,81
7829672,2014-01-01 00:00:00,34
7841012,2013-01-01 00:00:00,35
7841012,2014-01-01 00:00:00,43
7847512,2013-01-01 00:00:00,3
7847762,2013-01-01 00:00:00,1327
7847762,2014-01-01 00:00:00,942
7850402,2013-01-01 00:00:00,6
7850402,2014-01-01 00:00:00,5
785216,2007-01-01 00:00:00,2
785216,2008-01-01 00:00:00,30
785216,2009-01-01 00:00:00,142
785216,2010-01-01 00:00:00,48
785216,2011-01-01 00:00:00,2
785216,2012-01-01 00:00:00,2
785216,2014-01-01 00:00:00,2
7854052,2013-01-01 00:00:00,109
7854052,2014-01-01 00:00:00,57
7854802,2013-01-01 00:00:00,20
7854802,2014-01-01 00:00:00,39
7855202,2013-01-01 00:00:00,227
7855202,2014-01-01 00:00:00,179
7859532,2013-01-01 00:00:00,28
7859532,2014-01-01 00:00:00,19
7859782,2013-01-01 00:00:00,5
7860202,2013-01-01 00:00:00,35
7860202,2014-01-01 00:00:00,43
7862022,2013-01-01 00:00:00,90
7862022,2014-01-01 00:00:00,103
7866992,2013-01-01 00:00:00,184
7866992,2014-01-01 00:00:00,112
7867912,2013-01-01 00:00:00,10
7867912,2014-01-01 00:00:00,12
7868182,2013-01-01 00:00:00,206
7868182,2014-01-01 00:00:00,302
7870082,2013-01-01 00:00:00,48
7871762,2013-01-01 00:00:00,46
7871762,2014-01-01 00:00:00,4
7872332,2013-01-01 00:00:00,129
7872882,2013-01-01 00:00:00,21
7872882,2014-01-01 00:00:00,29
7873642,2013-01-01 00:00:00,105
7873642,2014-01-01 00:00:00,21
7875062,2013-01-01 00:00:00,20
7875062,2014-01-01 00:00:00,1
787565,2009-01-01 00:00:00,10
787565,2010-01-01 00:00:00,27
787565,2011-01-01 00:00:00,52
787565,2012-01-01 00:00:00,97
787565,2013-01-01 00:00:00,143
787565,2014-01-01 00:00:00,123
7877592,2013-01-01 00:00:00,29
7877592,2014-01-01 00:00:00,10
7877832,2013-01-01 00:00:00,7
7884942,2013-01-01 00:00:00,6
7888242,2013-01-01 00:00:00,139
7888242,2014-01-01 00:00:00,31
7889902,2013-01-01 00:00:00,11
7889902,2014-01-01 00:00:00,7
7890742,2013-01-01 00:00:00,16
7890742,2014-01-01 00:00:00,3
7890972,2013-01-01 00:00:00,186
7890972,2014-01-01 00:00:00,336
7896022,2013-01-01 00:00:00,93
7896022,2014-01-01 00:00:00,66
7899312,2013-01-01 00:00:00,188
7899312,2014-01-01 00:00:00,133
7901002,2013-01-01 00:00:00,10
7901002,2014-01-01 00:00:00,2
7903502,2013-01-01 00:00:00,29
7903502,2014-01-01 00:00:00,23
7908952,2013-01-01 00:00:00,35
7908952,2014-01-01 00:00:00,65
7909242,2013-01-01 00:00:00,16
7909242,2014-01-01 00:00:00,33
7918572,2013-01-01 00:00:00,93
7918572,2014-01-01 00:00:00,28
7921952,2013-01-01 00:00:00,22
7921952,2014-01-01 00:00:00,8
7923172,2013-01-01 00:00:00,40
7923172,2014-01-01 00:00:00,6
7924192,2013-01-01 00:00:00,49
7924192,2014-01-01 00:00:00,40
792432,2007-01-01 00:00:00,22
792432,2008-01-01 00:00:00,80
792432,2009-01-01 00:00:00,37
792432,2010-01-01 00:00:00,9
792432,2011-01-01 00:00:00,8
792432,2013-01-01 00:00:00,29
792432,2014-01-01 00:00:00,13
7931462,2013-01-01 00:00:00,171
7931462,2014-01-01 00:00:00,223
7931822,2013-01-01 00:00:00,59
7931822,2014-01-01 00:00:00,22
7938932,2013-01-01 00:00:00,151
7938932,2014-01-01 00:00:00,76
7938972,2013-01-01 00:00:00,2
7945462,2013-01-01 00:00:00,9
7945462,2014-01-01 00:00:00,9
7947002,2013-01-01 00:00:00,90
7947002,2014-01-01 00:00:00,137
7948592,2013-01-01 00:00:00,136
7948592,2014-01-01 00:00:00,101
7948652,2013-01-01 00:00:00,11
7948652,2014-01-01 00:00:00,5
7950352,2013-01-01 00:00:00,53
7950352,2014-01-01 00:00:00,39
7955322,2013-01-01 00:00:00,7
7955582,2013-01-01 00:00:00,36
7955582,2014-01-01 00:00:00,59
7969532,2013-01-01 00:00:00,69
7969532,2014-01-01 00:00:00,53
797196,2007-01-01 00:00:00,4
797196,2008-01-01 00:00:00,33
797196,2009-01-01 00:00:00,24
797196,2010-01-01 00:00:00,7
797196,2011-01-01 00:00:00,33
797196,2012-01-01 00:00:00,44
797196,2013-01-01 00:00:00,28
797196,2014-01-01 00:00:00,23
7973942,2013-01-01 00:00:00,437
7973942,2014-01-01 00:00:00,131
7974132,2013-01-01 00:00:00,8
7977422,2013-01-01 00:00:00,58
7977422,2014-01-01 00:00:00,55
7977552,2013-01-01 00:00:00,61
7977552,2014-01-01 00:00:00,41
7977992,2013-01-01 00:00:00,49
7977992,2014-01-01 00:00:00,14
7979362,2014-01-01 00:00:00,8
7980122,2013-01-01 00:00:00,50
7980122,2014-01-01 00:00:00,11
7981862,2014-01-01 00:00:00,7
7983132,2013-01-01 00:00:00,14
7983182,2013-01-01 00:00:00,54
7983182,2014-01-01 00:00:00,3
7988802,2013-01-01 00:00:00,9
7988802,2014-01-01 00:00:00,12
7991042,2013-01-01 00:00:00,76
7991042,2014-01-01 00:00:00,5
799127,2007-01-01 00:00:00,27
799127,2008-01-01 00:00:00,165
799127,2009-01-01 00:00:00,240
799127,2010-01-01 00:00:00,331
799127,2011-01-01 00:00:00,444
799127,2013-01-01 00:00:00,313
799127,2014-01-01 00:00:00,417
7995212,2013-01-01 00:00:00,56
799929,2007-01-01 00:00:00,10
799929,2008-01-01 00:00:00,241
799929,2009-01-01 00:00:00,606
799929,2010-01-01 00:00:00,420
799929,2011-01-01 00:00:00,466
799929,2012-01-01 00:00:00,286
799929,2013-01-01 00:00:00,163
799936,2007-01-01 00:00:00,6
799936,2008-01-01 00:00:00,156
799936,2009-01-01 00:00:00,190
799936,2010-01-01 00:00:00,220
799936,2011-01-01 00:00:00,195
799936,2012-01-01 00:00:00,238
799936,2013-01-01 00:00:00,265
799936,2014-01-01 00:00:00,238
799957,2008-01-01 00:00:00,23
799957,2009-01-01 00:00:00,155
799957,2010-01-01 00:00:00,404
799957,2011-01-01 00:00:00,201
799957,2012-01-01 00:00:00,215
799957,2013-01-01 00:00:00,232
799957,2014-01-01 00:00:00,148
800006,2007-01-01 00:00:00,2
800048,2008-01-01 00:00:00,15
800048,2009-01-01 00:00:00,44
800048,2010-01-01 00:00:00,22
800048,2011-01-01 00:00:00,61
800048,2012-01-01 00:00:00,38
800048,2013-01-01 00:00:00,150
800048,2014-01-01 00:00:00,39
8007092,2013-01-01 00:00:00,3
8007522,2013-01-01 00:00:00,29
8007522,2014-01-01 00:00:00,32
8007762,2013-01-01 00:00:00,90
8007762,2014-01-01 00:00:00,181
8010252,2013-01-01 00:00:00,28
8012332,2013-01-01 00:00:00,1
8012352,2013-01-01 00:00:00,80
8012352,2014-01-01 00:00:00,154
8013052,2013-01-01 00:00:00,3
8013052,2014-01-01 00:00:00,10
8019162,2013-01-01 00:00:00,9
8019162,2014-01-01 00:00:00,19
8019262,2013-01-01 00:00:00,42
802383,2007-01-01 00:00:00,4
802383,2008-01-01 00:00:00,39
802383,2009-01-01 00:00:00,57
802383,2010-01-01 00:00:00,5
802383,2011-01-01 00:00:00,7
8024442,2013-01-01 00:00:00,8
8024442,2014-01-01 00:00:00,1
8025112,2013-01-01 00:00:00,8
8026752,2013-01-01 00:00:00,4
8027072,2013-01-01 00:00:00,708
8027072,2014-01-01 00:00:00,1141
8027512,2013-01-01 00:00:00,50
8027512,2014-01-01 00:00:00,24
8035292,2013-01-01 00:00:00,19
8035292,2014-01-01 00:00:00,17
8036092,2013-01-01 00:00:00,48
8036092,2014-01-01 00:00:00,47
8040242,2013-01-01 00:00:00,40
8040522,2013-01-01 00:00:00,413
8040522,2014-01-01 00:00:00,721
804121,2007-01-01 00:00:00,36
804121,2008-01-01 00:00:00,170
804121,2009-01-01 00:00:00,200
804121,2010-01-01 00:00:00,166
804121,2011-01-01 00:00:00,83
804121,2012-01-01 00:00:00,87
804121,2013-01-01 00:00:00,162
804121,2014-01-01 00:00:00,51
804306,2007-01-01 00:00:00,5
804306,2008-01-01 00:00:00,19
804306,2009-01-01 00:00:00,3
804306,2010-01-01 00:00:00,9
804306,2011-01-01 00:00:00,5
804306,2012-01-01 00:00:00,141
804306,2013-01-01 00:00:00,169
804306,2014-01-01 00:00:00,352
804843,2007-01-01 00:00:00,34
804843,2008-01-01 00:00:00,67
804843,2009-01-01 00:00:00,120
804843,2010-01-01 00:00:00,99
804843,2011-01-01 00:00:00,39
804843,2012-01-01 00:00:00,732
804843,2013-01-01 00:00:00,2247
804843,2014-01-01 00:00:00,733
8051862,2013-01-01 00:00:00,56
8052252,2013-01-01 00:00:00,6
8052832,2013-01-01 00:00:00,25
8052832,2014-01-01 00:00:00,3
8060132,2013-01-01 00:00:00,38
8060132,2014-01-01 00:00:00,27
8061062,2013-01-01 00:00:00,11
8061062,2014-01-01 00:00:00,7
8064832,2013-01-01 00:00:00,2
8065052,2013-01-01 00:00:00,66
8065052,2014-01-01 00:00:00,75
8067042,2013-01-01 00:00:00,6
8067042,2014-01-01 00:00:00,2
8075902,2013-01-01 00:00:00,67
8075902,2014-01-01 00:00:00,49
807758,2007-01-01 00:00:00,13
807758,2008-01-01 00:00:00,99
807758,2009-01-01 00:00:00,205
807758,2010-01-01 00:00:00,177
807758,2011-01-01 00:00:00,201
807758,2012-01-01 00:00:00,337
807758,2013-01-01 00:00:00,356
807758,2014-01-01 00:00:00,201
8080572,2013-01-01 00:00:00,77
8080572,2014-01-01 00:00:00,6
8081602,2013-01-01 00:00:00,141
8081602,2014-01-01 00:00:00,109
8082212,2013-01-01 00:00:00,56
8082212,2014-01-01 00:00:00,73
808691,2007-01-01 00:00:00,3
808691,2010-01-01 00:00:00,4
8087192,2013-01-01 00:00:00,28
8091022,2013-01-01 00:00:00,32
8091512,2013-01-01 00:00:00,244
8091512,2014-01-01 00:00:00,355
8091562,2013-01-01 00:00:00,28
8092822,2013-01-01 00:00:00,249
8092822,2014-01-01 00:00:00,499
8094292,2013-01-01 00:00:00,7
8097742,2013-01-01 00:00:00,80
8097742,2014-01-01 00:00:00,59
8099322,2013-01-01 00:00:00,100
8099322,2014-01-01 00:00:00,155
8099982,2013-01-01 00:00:00,13
8099982,2014-01-01 00:00:00,28
8100562,2013-01-01 00:00:00,70
8100562,2014-01-01 00:00:00,131
8105012,2013-01-01 00:00:00,15
8105012,2014-01-01 00:00:00,2
81082,2004-01-01 00:00:00,14
81082,2005-01-01 00:00:00,35
81082,2006-01-01 00:00:00,26
81082,2007-01-01 00:00:00,123
81082,2008-01-01 00:00:00,156
81082,2009-01-01 00:00:00,226
81082,2010-01-01 00:00:00,159
81082,2011-01-01 00:00:00,126
81082,2012-01-01 00:00:00,41
81082,2013-01-01 00:00:00,63
8108692,2013-01-01 00:00:00,24
8108692,2014-01-01 00:00:00,132
8114962,2013-01-01 00:00:00,31
8114962,2014-01-01 00:00:00,28
8119042,2013-01-01 00:00:00,35
8119042,2014-01-01 00:00:00,44
8121432,2013-01-01 00:00:00,124
8121432,2014-01-01 00:00:00,12
8123202,2013-01-01 00:00:00,66
8123202,2014-01-01 00:00:00,228
812439,2008-01-01 00:00:00,56
812439,2009-01-01 00:00:00,95
812439,2010-01-01 00:00:00,138
812439,2011-01-01 00:00:00,162
812439,2012-01-01 00:00:00,211
812439,2013-01-01 00:00:00,140
812439,2014-01-01 00:00:00,100
81314,2004-01-01 00:00:00,36
81314,2005-01-01 00:00:00,296
81314,2006-01-01 00:00:00,470
81314,2007-01-01 00:00:00,660
81314,2008-01-01 00:00:00,549
81314,2009-01-01 00:00:00,330
81314,2010-01-01 00:00:00,275
81314,2011-01-01 00:00:00,44
8133622,2013-01-01 00:00:00,132
8133622,2014-01-01 00:00:00,102
8135892,2013-01-01 00:00:00,103
8135892,2014-01-01 00:00:00,10
813613,2007-01-01 00:00:00,22
813613,2008-01-01 00:00:00,34
813613,2009-01-01 00:00:00,62
813613,2010-01-01 00:00:00,8
813613,2011-01-01 00:00:00,2
813613,2012-01-01 00:00:00,5
813613,2013-01-01 00:00:00,0
8140452,2013-01-01 00:00:00,12
8140452,2014-01-01 00:00:00,11
8142852,2013-01-01 00:00:00,9
8142852,2014-01-01 00:00:00,10
8143142,2013-01-01 00:00:00,10
8143142,2014-01-01 00:00:00,11
8144812,2013-01-01 00:00:00,122
8144812,2014-01-01 00:00:00,100
8144962,2013-01-01 00:00:00,55
8144962,2014-01-01 00:00:00,22
8146422,2013-01-01 00:00:00,28
8146422,2014-01-01 00:00:00,7
8150612,2013-01-01 00:00:00,20
8151422,2013-01-01 00:00:00,13
8151422,2014-01-01 00:00:00,3
8152742,2013-01-01 00:00:00,59
8152742,2014-01-01 00:00:00,10
8160272,2013-01-01 00:00:00,2
8169112,2013-01-01 00:00:00,3
8169312,2013-01-01 00:00:00,121
8169312,2014-01-01 00:00:00,36
8169912,2013-01-01 00:00:00,70
8169912,2014-01-01 00:00:00,94
8170322,2013-01-01 00:00:00,75
8170322,2014-01-01 00:00:00,46
817141,2007-01-01 00:00:00,1
817141,2008-01-01 00:00:00,94
817141,2009-01-01 00:00:00,182
